id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
148285730-1,148285730,7805105126,7805105127,10.893357637050558,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5402895 43.4660241, -80.5402428 43.4661159)"
148285730-2,148285730,7805105127,3877656785,85.16738129167236,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5402428 43.4661159, -80.5398728 43.4668323)"
148285730-3,148285730,3877656785,8806103821,204.1772152448022,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5398728 43.4668323, -80.5389972 43.4685262, -80.5389920 43.4685509)"
148285730-4,148285730,8806103821,8806103820,1.0575960798891535,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5389920 43.4685509, -80.5389901 43.4685603)"
148285731-0,148285731,1613888720,1613888827,8.005006189573798,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5415446 43.4644197, -80.5414565 43.4643868)"
148285731-1,148285731,1613888827,1613888781,14.029849693555159,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5414565 43.4643868, -80.5413008 43.4643310)"
148285731-2,148285731,1613888781,1613888771,3.7096637494341183,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5413008 43.4643310, -80.5412598 43.4643160)"
148285732-0,148285732,1683458309,1613888717,26.956111579125846,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5414081 43.4646464, -80.5414937 43.4644928, -80.5415666 43.4644376)"
148285733-0,148285733,2522821167,2522821175,3.2879338843468577,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5514050 43.4711557, -80.5513885 43.4711287)"
148285733-1,148285733,2522821175,2105113782,26.140869209311123,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5513885 43.4711287, -80.5512807 43.4709899, -80.5512565 43.4709762, -80.5512297 43.4709762, -80.5511880 43.4709912)"
148285733-2,148285733,2105113782,2105113783,15.08081329697756,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5511880 43.4709912, -80.5510207 43.4710513)"
148285733-3,148285733,2105113783,1613888830,21.02287663960635,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5510207 43.4710513, -80.5509534 43.4710755, -80.5509400 43.4710930, -80.5509347 43.4711261, -80.5509853 43.4711983)"
148285733-4,148285733,1613888830,2105113784,15.762753870575816,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5509853 43.4711983, -80.5510071 43.4712293, -80.5510285 43.4712390, -80.5510795 43.4712351, -80.5511420 43.4712112)"
148285733-5,148285733,2105113784,2522821175,21.929510669838557,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5511420 43.4712112, -80.5513885 43.4711287)"
148285734-0,148285734,1572288630,1572288628,22.223784060441968,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5526708 43.4719995, -80.5525521 43.4718194)"
148285735-0,148285735,1572288633,1572288631,117.84462720257689,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5511473 43.4725484, -80.5524563 43.4720812)"
148285737-0,148285737,1613888725,1613888813,6.789331101304898,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5417774 43.4641134, -80.5418382 43.4641555)"
148285737-1,148285737,1613888813,9987345990,324.73024090533397,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5418382 43.4641555, -80.5419232 43.4642009, -80.5420083 43.4642369, -80.5423570 43.4643421, -80.5430004 43.4645889, -80.5435261 43.4648322, -80.5452962 43.4656337)"
148285737-2,148285737,9987345990,1613888779,12.83382916774286,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5452962 43.4656337, -80.5453447 43.4656557, -80.5454264 43.4656996)"
148285738-0,148285738,9454423171,1613888725,1.4404534094727977,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5417656 43.4641231, -80.5417774 43.4641134)"
148285738-1,148285738,1613888725,9454422990,164.71202191660834,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5417774 43.4641134, -80.5417642 43.4640998, -80.5417626 43.4640839, -80.5419222 43.4637615, -80.5420563 43.4635143, -80.5421046 43.4633780, -80.5421638 43.4632188, -80.5422145 43.4630432, -80.5422622 43.4627147, -80.5422754 43.4626933)"
148285739-0,148285739,1613888732,1585306146,47.30350964694162,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5451476 43.4683065, -80.5451572 43.4684067, -80.5451733 43.4684651, -80.5452001 43.4685021, -80.5452135 43.4685547, -80.5452242 43.4686325, -80.5452060 43.4687230)"
148285740-0,148285740,1572288631,1572288629,22.70757489373934,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5524563 43.4720812, -80.5523200 43.4719028)"
148285742-0,148285742,9454423172,1613888762,5.220629330479186,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5413452 43.4640806, -80.5413236 43.4641248)"
148285742-1,148285742,1613888762,1613888742,11.519028252808608,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5413236 43.4641248, -80.5412649 43.4642191)"
148285742-2,148285742,1613888742,8198274544,4.180927844476124,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5412649 43.4642191, -80.5412451 43.4642538)"
148285743-0,148285743,5921580446,1613888829,24.62753477692344,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5531049 43.4710773, -80.5534074 43.4710499)"
148285744-0,148285744,1572288627,1572288630,98.65338411223419,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5537652 43.4716063, -80.5526708 43.4719995)"
148285745-0,148285745,1613888776,1613888802,7.793935738831876,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5497453 43.4712240, -80.5498403 43.4712118)"
148286257-0,148286257,1613895069,1613895104,25.209036748289698,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5343722 43.4728394, -80.5342942 43.4729033, -80.5342567 43.4729500, -80.5342382 43.4730360)"
148286258-0,148286258,1613894955,1613895025,158.52770142227837,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5414036 43.4638857, -80.5414652 43.4637925, -80.5416811 43.4633818, -80.5417720 43.4631334, -80.5418366 43.4628753, -80.5418685 43.4627122, -80.5418715 43.4626850, -80.5418822 43.4625880, -80.5418890 43.4625157)"
148286266-0,148286266,1613895028,1613895043,27.695766317480572,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5378771 43.4712134, -80.5379045 43.4712663, -80.5379231 43.4713165, -80.5379669 43.4713568, -80.5380424 43.4714269)"
148286268-0,148286268,1588059113,7708053324,252.64981151805836,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5412913 43.4639657, -80.5412496 43.4639819, -80.5412143 43.4639877, -80.5411737 43.4639921, -80.5411309 43.4639893, -80.5410075 43.4639640, -80.5406564 43.4638262, -80.5402243 43.4635863, -80.5400261 43.4634524, -80.5398032 43.4632632, -80.5396396 43.4631113, -80.5394706 43.4629322, -80.5393124 43.4627200, -80.5392501 43.4626080, -80.5391960 43.4624922, -80.5391939 43.4624794, -80.5391911 43.4624617)"
154006185-0,154006185,1605629293,1666150606,7.261420393992755,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5559411 43.4637731, -80.5558941 43.4637175)"
154006185-1,154006185,1666150606,1712152698,81.54453946735764,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5558941 43.4637175, -80.5554540 43.4631094, -80.5554261 43.4630685)"
154083938-0,154083938,1563802036,2882813758,2.205481035742821,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5438989 43.4715903, -80.5439262 43.4715904)"
154083938-1,154083938,2882813758,1607240656,20.354978216746066,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5439262 43.4715904, -80.5440469 43.4716369, -80.5440774 43.4716439, -80.5441574 43.4716608)"
154254562-0,154254562,1668187664,10900493793,50.22567016266374,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5376574 43.4678685, -80.5378824 43.4674479)"
154254562-1,154254562,10900493793,1668187652,79.74675291997804,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5378824 43.4674479, -80.5382397 43.4667801)"
154254563-0,154254563,1668187683,3726037956,10.579555147608485,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5429842 43.4681589, -80.5430425 43.4682440)"
154254563-1,154254563,3726037956,2342870179,5.853016826828605,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5430425 43.4682440, -80.5430747 43.4682911)"
154254563-2,154254563,2342870179,1668187693,19.639938397976604,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5430747 43.4682911, -80.5431697 43.4684535)"
154254564-0,154254564,1668187702,5509672396,15.511843383357109,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5432164 43.4686645, -80.5431380 43.4685373)"
154254564-1,154254564,5509672396,1668187697,11.185004339213554,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5431380 43.4685373, -80.5431316 43.4685270, -80.5430833 43.4684450)"
154254565-0,154254565,1668187676,10900493790,18.25569656378924,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5384286 43.4680452, -80.5385103 43.4678923)"
154254565-1,154254565,10900493790,1668187648,144.9049849075481,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5385103 43.4678923, -80.5391586 43.4666786)"
154254566-0,154254566,295175278,297626870,18.71337092674044,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5456350 43.4703006, -80.5454036 43.4703082)"
154254567-0,154254567,1668187695,1570466608,189.08284615490925,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5387465 43.4683941, -80.5395897 43.4668096)"
154254568-0,154254568,1570466609,10900493792,49.85142972003258,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5374572 43.4678103, -80.5376641 43.4673884)"
154254568-1,154254568,10900493792,1668187653,58.36142257284903,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5376641 43.4673884, -80.5379064 43.4668945)"
154254569-0,154254569,1668187695,1668187689,32.94092638712269,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5387465 43.4683941, -80.5385363 43.4683388, -80.5386011 43.4682137)"
154254569-1,154254569,1668187689,10900493791,30.57352386707042,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5386011 43.4682137, -80.5387342 43.4679566)"
154254569-2,154254569,10900493791,1668187650,145.0553624881047,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5387342 43.4679566, -80.5393657 43.4667368)"
154254570-0,154254570,1668187791,1536695883,97.75620993261693,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5380322 43.4717303, -80.5382395 43.4716369, -80.5389449 43.4720480, -80.5389769 43.4720860)"
154254571-0,154254571,1668187689,1668187676,23.858341018827563,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5386011 43.4682137, -80.5385679 43.4681929, -80.5384904 43.4681357, -80.5384655 43.4680813, -80.5384286 43.4680452)"
154254571-1,154254571,1668187676,1668187656,51.563625350088884,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5384286 43.4680452, -80.5383433 43.4680174, -80.5382499 43.4679822, -80.5384066 43.4676842)"
154254571-2,154254571,1668187656,2408120129,126.69903632460772,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5384066 43.4676842, -80.5389656 43.4666208)"
154388529-0,154388529,1669371113,1606967781,84.29876296877363,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5629620 43.4699872, -80.5629923 43.4700337, -80.5630498 43.4701209, -80.5630941 43.4702028, -80.5630826 43.4702631, -80.5630129 43.4703209, -80.5628736 43.4703781, -80.5627640 43.4704122, -80.5625350 43.4704834)"
154388529-1,154388529,1606967781,416303682,44.22594120677189,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5625350 43.4704834, -80.5625158 43.4704887, -80.5621718 43.4706017, -80.5620358 43.4706464)"
154388530-0,154388530,1669371778,1669372029,202.3779069073231,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(-80.5624538 43.4713199, -80.5623250 43.4713127, -80.5620421 43.4713033, -80.5618823 43.4712782, -80.5617808 43.4712703, -80.5616879 43.4712688, -80.5615648 43.4712923, -80.5614310 43.4713236, -80.5612820 43.4713753, -80.5611891 43.4714177, -80.5611394 43.4714349, -80.5609840 43.4714380, -80.5608285 43.4714553, -80.5606881 43.4714897, -80.5605262 43.4715368, -80.5603750 43.4716073, -80.5603059 43.4716151, -80.5601526 43.4716182, -80.5600546 43.4716176)"
154388539-0,154388539,1669371628,1669371615,5.560581519687728,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5607184 43.4708353, -80.5606891 43.4707901)"
154388539-1,154388539,1669371615,1669371559,8.29862627692789,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5606891 43.4707901, -80.5606455 43.4707226)"
154388539-2,154388539,1669371559,1669371320,52.0445911626126,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5606455 43.4707226, -80.5603717 43.4702994)"
154388539-3,154388539,1669371320,1669371368,46.49179724345944,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5603717 43.4702994, -80.5602893 43.4701782, -80.5601290 43.4702336, -80.5602192 43.4703726)"
154388539-4,154388539,1669371368,1669371631,58.08970595401344,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5602192 43.4703726, -80.5605428 43.4708386)"
154388539-5,154388539,1669371631,1669371615,12.993858204222922,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5605428 43.4708386, -80.5606891 43.4707901)"
154400096-0,154400096,1669416605,1669416603,12.32608466361737,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5458490 43.4716308, -80.5457016 43.4716022)"
154400097-0,154400097,1669416609,1669416605,5.186669745461512,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5459110 43.4716429, -80.5458490 43.4716308)"
154544954-0,154544954,1670744875,1670744922,18.219926356189283,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5622156 43.4717546, -80.5623122 43.4719025)"
154544954-1,154544954,1670744922,1670745041,17.30945772407681,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5623122 43.4719025, -80.5624040 43.4720430)"
154544954-2,154544954,1670745041,1670745058,7.077960289606126,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5624040 43.4720430, -80.5623261 43.4720721)"
154544954-3,154544954,1670745058,1670745175,43.38125757323171,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5623261 43.4720721, -80.5619477 43.4722136, -80.5618404 43.4722351)"
154544954-4,154544954,1670745175,1670745150,8.70125842729669,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5618404 43.4722351, -80.5617834 43.4722235, -80.5617483 43.4721992)"
154544954-5,154544954,1670745150,1670745099,10.152390976678955,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5617483 43.4721992, -80.5616573 43.4721363)"
154544954-6,154544954,1670745099,1670744875,79.13599842659465,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5616573 43.4721363, -80.5616374 43.4721225, -80.5615872 43.4720761, -80.5615415 43.4719966, -80.5622156 43.4717546)"
154544954-7,154544954,1670744875,1670744828,38.577990694679734,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5622156 43.4717546, -80.5625863 43.4716215, -80.5626436 43.4716009)"
154544960-0,154544960,1670745209,9996176176,13.779106990825262,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5624479 43.4723564, -80.5623120 43.4724312)"
154544962-0,154544962,1505808513,1670744719,1.9210672733154401,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5533371 43.4695003, -80.5533210 43.4694876)"
154544963-0,154544963,1670744922,1670745099,58.96136832558492,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5623122 43.4719025, -80.5616573 43.4721363)"
154544985-0,154544985,1670745215,9996176152,4.362870243409445,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5627261 43.4724280, -80.5626752 43.4724149)"
154544985-1,154544985,9996176152,1670745209,19.48294051964702,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5626752 43.4724149, -80.5624479 43.4723564)"
154544985-2,154544985,1670745209,9996176207,30.005014985348502,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5624479 43.4723564, -80.5624430 43.4722499, -80.5623463 43.4721028)"
154544985-3,154544985,9996176207,1670745058,3.7871091340307337,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5623463 43.4721028, -80.5623261 43.4720721)"
154544986-0,154544986,1670745348,1670745353,52.1013200033521,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5597794 43.4734028, -80.5595193 43.4734822, -80.5594246 43.4734467, -80.5591701 43.4734254)"
154544988-0,154544988,5618804226,1670745055,16.839455156543703,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5608370 43.4721386, -80.5610225 43.4720696)"
154544988-1,154544988,1670745055,1670744818,142.9253223868167,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5610225 43.4720696, -80.5617544 43.4718160, -80.5624601 43.4715606, -80.5626280 43.4715778)"
154544993-0,154544993,1670745150,9996176202,4.080785902043169,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5617483 43.4721992, -80.5617185 43.4722288)"
154544993-1,154544993,9996176202,1670745208,26.95643090977459,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5617185 43.4722288, -80.5616733 43.4722737, -80.5616572 43.4722596, -80.5615025 43.4723849)"
154545005-0,154545005,1670745041,1670745038,9.405303432564438,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5624040 43.4720430, -80.5625204 43.4720413)"
154545005-1,154545005,1670745038,1670745061,20.90110576330483,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5625204 43.4720413, -80.5627726 43.4720832)"
154608943-0,154608943,1503534593,1671296718,11.291061906954393,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5455828 43.4705949, -80.5455279 43.4705970, -80.5454524 43.4706250)"
155037308-0,155037308,1674820162,1674820080,68.48041454780787,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5378667 43.4631574, -80.5375890 43.4629091, -80.5373325 43.4626798)"
